,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Price,Location,MatchedDistricts,Description,Date,Lat,Lon,Bedrooms,Bathrooms,Apartment,WaterTank
70,70,70.0,70.0,52000000.0,KANOMBE,"KANOMBE, Rwanda","kivu property real estate

CALL: 0788817157
WHATSAPP: 0788251510

House for sale at KANOMBE
with 4bedrooms,3bathrooms, kitchen/

inzu igurishwa KANOMBE

Plot size:40mx30m
Price:52,000,000 frw

Call:0788817157
(WhatsApp):0788251510",Posted On: 06-Dec-2019,-1.9617271,30.146460700000002,4,3,False,False
71,71,71.0,71.0,50000000.0,KANOMBE,"KANOMBE, Rwanda","kivu property real estate

CALL: 0788817157
WHATSAPP: 0788251510

House for sale at KANOMBE
with 4bedrooms,3bathrooms, kitchen/

inzu igurishwa KANOMBE

Plot size:40mx30m
Price:50,000,000 frw

Call:0788817157
(WhatsApp):0788251510",Posted On: 06-Dec-2019,-1.9617271,30.146460700000002,4,3,False,False
72,72,72.0,72.0,25000000.0,KAGARAMA,"KAGARAMA, Rwanda","kivu property real estate

CALL: 0788817157
WHATSAPP: 0788251510

House for sale at KAGARAMA
with 4bedrooms,3bathrooms, kitchen/

inzu igurishwa KAGARAMA

Plot size:40mx30m
Price:25,000,000 frw

Call:0788817157
(WhatsApp):0788251510",Posted On: 06-Dec-2019,-1.9929442,30.114837100000003,4,3,False,False
73,73,73.0,73.0,22000000.0,NYAMATA,"NYAMATA, Rwanda","kivu property real estate

CALL: 0788817157
WHATSAPP: 0788251510

House for sale at NYAMATA
with 4bedrooms,3bathrooms, kitchen/

inzu igurishwa NYAMATA

Plot size:20mx30m
Price:22,000,000 frw

Call:0788817157
(WhatsApp):0788251510",Posted On: 06-Dec-2019,-2.1508074,30.12087283,4,3,False,False
74,74,74.0,74.0,15000000.0,KANOMBE,"KANOMBE, Rwanda","kivu property real estate

CALL: 0788817157
WHATSAPP: 0788251510

House for sale at KANOMBE
with 4bedrooms,3bathrooms, kitchen/

inzu igurishwa KANOMBE

Plot size:20mx30m
Price:15,000,000 frw

Call:0788817157
(WhatsApp):0788251510",Posted On: 06-Dec-2019,-1.9617271,30.146460700000002,4,3,False,False
75,75,75.0,75.0,40000000.0,KANOMBE,"KANOMBE, Rwanda","kivu property real estate

CALL: 0788817157
WHATSAPP: 0788251510

House for sale at KANOMBE
with 4bedrooms,3bathrooms, kitchen/

inzu igurishwa KANOMBE

Plot size:20mx30m
Price:40,000,000 frw

Call:0788817157
(WhatsApp):0788251510",Posted On: 06-Dec-2019,-1.9617271,30.146460700000002,4,3,False,False
76,76,76.0,76.0,35000000.0,KAGUGU,"KAGUGU, Rwanda","kivu property real estate

CALL: 0788817157
WHATSAPP: 0788251510

House for sale at KAGUGU
with 4bedrooms,3bathrooms, kitchen/

inzu igurishwa KAGUGU

Plot size:20mx30m
Price:35,000,000 frw

Call:0788817157
(WhatsApp):0788251510",Posted On: 06-Dec-2019,-1.9127471,30.0863809,4,3,False,False
77,77,77.0,77.0,35000000.0,REMERA,"REMERA, Rwanda","kivu property real estate

CALL: 0788817157
WHATSAPP: 0788251510

House for sale at REMERA
with 4bedrooms,3bathrooms, kitchen/

inzu igurishwa REMERA

Plot size:20mx30m
Price:35,000,000 frw

Call:0788817157
(WhatsApp):0788251510",Posted On: 06-Dec-2019,-1.54111195,29.71697484,4,3,False,False
78,78,78.0,78.0,35000000.0,KANOMBE,"KANOMBE, Rwanda","kivu property real estate

CALL: 0788817157
WHATSAPP: 0788251510

House for sale at KANOMBE
with 4bedrooms,3bathrooms, kitchen/

inzu igurishwa KANOMBE

Plot size:20mx30m
Price:35,000,000 frw

Call:0788817157
(WhatsApp):0788251510",Posted On: 06-Dec-2019,-1.9617271,30.146460700000002,4,3,False,False
79,79,79.0,79.0,65000000.0,KABEZA,"KABEZA, Rwanda","kivu property real estate

CALL: 0788817157
WHATSAPP: 0788251510

House for sale at KABEZA
with 4bedrooms,3bathrooms, kitchen/

inzu igurishwa KABEZA

Plot size:20mx30m
Price:65,000,000 frw

Call:0788817157
(WhatsApp):0788251510",Posted On: 06-Dec-2019,-1.97182785,30.13199711,4,3,False,False
80,80,80.0,80.0,85000000.0,KIBAGABAGA,"KIBAGABAGA, Rwanda","kivu property real estate

CALL: 0788817157
WHATSAPP: 0788251510

House for sale at KIBAGABAGA
with 4bedrooms,3bathrooms, kitchen/

inzu igurishwa KIBAGABAGA

Plot size:20mx30m
Price:85,000,000 frw

Call:0788817157
(WhatsApp):0788251510",Posted On: 06-Dec-2019,-1.9342906000000002,30.117899600000005,4,3,False,False
81,81,81.0,81.0,73000000.0,GACURIRO,"GACURIRO, Rwanda","kivu property real estate

CALL: 0788817157
WHATSAPP: 0788251510

House for sale at GACURIRO
with 4bedrooms,3bathrooms, kitchen/

inzu igurishwa GACURIRO

Plot size:20mx30m
Price:73,000,000 frw

Call:0788817157
(WhatsApp):0788251510",Posted On: 06-Dec-2019,,,4,3,False,False
82,82,82.0,82.0,70000000.0,KIBAGABAGA,"KIBAGABAGA, Rwanda","kivu property real estate

CALL: 0788817157
WHATSAPP: 0788251510

House for sale at KIBAGABAGA
with 4bedrooms,3bathrooms, kitchen/

inzu igurishwa KIBAGABAGA

Plot size:20mx30m
Price:70,000,000 frw

Call:0788817157
(WhatsApp):0788251510",Posted On: 06-Dec-2019,-1.9342906000000002,30.117899600000005,4,3,False,False
83,83,83.0,83.0,35000000.0,KANOMBE,"KANOMBE, Rwanda","kivu property real estate

CALL: 0788817157
WHATSAPP: 0788251510

House for sale at KANOMBE
with 4bedrooms,3bathrooms, kitchen/

inzu igurishwa KANOMBE

Plot size:20mx30m
Price:35,000,000 frw

Call:0788817157
(WhatsApp):0788251510",Posted On: 06-Dec-2019,-1.9617271,30.146460700000002,4,3,False,False
84,84,84.0,84.0,45000000.0,KANOMBE,"KANOMBE, Rwanda","kivu property real estate

CALL: 0788817157
WHATSAPP: 0788251510

House for sale at KANOMBE
with 4bedrooms,3bathrooms, kitchen/

inzu igurishwa KANOMBE

Plot size:20mx30m
Price:45,000,000 frw

Call:0788817157
(WhatsApp):0788251510",Posted On: 06-Dec-2019,-1.9617271,30.146460700000002,4,3,False,False
85,85,85.0,85.0,40000000.0,KICUKIRO,"KICUKIRO, Rwanda","kivu property real estate

CALL: 0788817157
WHATSAPP: 0788251510

House for sale at KICUKIRO
with 4bedrooms,3bathrooms, kitchen/

inzu igurishwa KICUKIRO

Plot size:20mx30m
Price:40,000,000 frw

Call:0788817157
(WhatsApp):0788251510",Posted On: 06-Dec-2019,-1.9854367,30.1036335,4,3,False,False
86,86,86.0,86.0,38000000.0,KANOMBE,"KANOMBE, Rwanda","kivu property real estate

CALL: 0788817157
WHATSAPP: 0788251510

House for sale at KANOMBE
with 4bedrooms,3bathrooms, kitchen/

inzu igurishwa KANOMBE

Plot size:20mx30m
Price:38,000,000 frw

Call:0788817157
(WhatsApp):0788251510",Posted On: 06-Dec-2019,-1.9617271,30.146460700000002,4,3,False,False
87,87,87.0,87.0,27000000.0,KANOMBE,"KANOMBE, Rwanda","kivu property real estate

CALL: 0788817157
WHATSAPP: 0788251510

House for sale at KANOMBE
with 4bedrooms,3bathrooms, kitchen/

inzu igurishwa KANOMBE

Plot size:20mx30m
Price:27,000,000 frw

Call:0788817157
(WhatsApp):0788251510",Posted On: 06-Dec-2019,-1.9617271,30.146460700000002,4,3,False,False
88,88,88.0,88.0,25000000.0,KABEZA,"KABEZA, Rwanda","kivu property real estate

CALL: 0788817157
WHATSAPP: 0788251510

House for sale at KABEZA
with 4bedrooms,3bathrooms, kitchen/

inzu igurishwa KABEZA

Plot size:20mx30m
Price:25,000,000 frw

Call:0788817157
(WhatsApp):0788251510",Posted On: 06-Dec-2019,-1.97182785,30.13199711,4,3,False,False
89,89,89.0,89.0,20000000.0,GAHANGA,,"kigali dealers real estate is salling house in Gahanga it has 4- bed rooms, 3- bathrooms, sitting room, dining room, annex, store, Its master bed room has bath room. It has also parking for more than 3cars, irimo parafo iranacyinze irabura amakaro na namarangi gusa mutugane tubahe imali ishyushye . price :20.000.000Rwf Plot size;30/20Contact us: http://www.kigalidealers.com Call 0788876411 or whatsapp: +250788876411",Posted On: 06-Dec-2019,,,,3,False,False
90,90,90.0,90.0,35000000.0,KICUKIRO,"KICUKIRO, Rwanda","kigali dealers real estate is salling house in Kicukiro kagarama it has 4- bed rooms, 3- bathrooms, sitting room, dining room, annex, store, Its master bed room has bath room. It has also parking for more than 3cars, mutugane tubahe imali ishyushye . price :35.000.000Rwf Plot size;30/20Contact us: http://www.kigalidealers.com Call 0788876411 or whatsapp: +250788876411",Posted On: 06-Dec-2019,-1.9854367,30.1036335,,3,False,False
91,91,91.0,91.0,120000000.0,GACURIRO,"GACURIRO, Rwanda","This house is located in Gacuriro in very good which is not far from the new main road.

Iyi nzu iri ahantu heza Gacuriro ikaba ari nziza cyane kdi iri hafi yumuhanda ahantu hari ibikorwa remezo
4bedrooms,3bathroom,dinning and sitting room, annexes.
price: 120millions
call: 0788876411
WhatssAp: 0788876411",Posted On: 06-Dec-2019,,,4,3,False,False
92,92,92.0,92.0,60000000.0,GACURIRO,"GACURIRO, Rwanda",Tubafitiye amazu agurishwa aherereye Gacuriro ahantu heza cyane ari murupangu gikora kumihanda ibiri minini bajyiye gushyiramo kaburembo yinjiza {500 000frws}ari mukibanza kingana na 40/20ybubatswe na block cement kubindi bisobanuro hamagara 0788876411,Posted On: 06-Dec-2019,,,,,False,False
93,93,93.0,93.0,75000000.0,GACURIRO,"GACURIRO, Rwanda","KIGALI DEALERS REAL ESTATE ( Buy ; Sell ; Rent your Properties with Us In RWANDA!) FOR MORE visit www.kigalidealer.com your Property’Hunter storey house located in Gacuriroi in a very good neighborhood with good breathtaking Gacuriro , Iyi nzu iri Gacuriro ahantu heza cyane ikaba igurishwa ninzu ibura finissage gusa Details: 4bedrooms,3bathrooms,dinning and sitting rooms, Servants each room with balcony overlooking in different views plot size: 600Sqm plot size: 75millions negotiable For more",Posted On: 06-Dec-2019,,,4,3,False,False
94,94,94.0,94.0,15000000.0,KAGUGU,"KAGUGU, Rwanda",KIGALI DEALERS REAL ESTATE ( Buy ; Sell ; Rent your Properties with Us In RWANDA!) FOR MORE visit www.kigalidealer.com your Property’Hunter Call us on 0788876411 iyi nzu iri kagugu ahantu heza cyane hafi na kaburembo kandi nayo ninziza irimo na makaro ikaba igurishwa amafaranga angana na 18 milion ifite ibyumba 3tuwarete1 na salo na salamange contact;www.kigalidealer.com call;0788876411 or whatssApp,Posted On: 06-Dec-2019,-1.9127471,30.0863809,3,1,False,False
95,95,95.0,95.0,30000000.0,GACURIRO,"GACURIRO, Rwanda",KIGALI DEALERS REAL ESTATE ( Buy ; Sell ; Rent your Properties with Us In RWANDA!) FOR MORE visit www.kigalidealer.com your Property’Hunter Call us on 0788876411 iyi nzu iri Gacuriro ahantu heza cyane hafi na kaburembo kandi nayo ninziza irimo ikaba igurishwa amafaranga angana na 30 milion ifite ibyumba 4tuwarete2 na salo na salamange contact;www.kigalidealer.com call;0788876411 or whatssApp,Posted On: 06-Dec-2019,,,4,2,False,False
96,96,96.0,96.0,27000000.0,KARUMUNA-NYAMATAAT,"NYAMATA, Rwanda","Features;
- 4bedrooms
-2birthrooms
-25*22sqmeters
-dining and salon
For more information: Please call 0788312681 or 0788420480",Posted On: 05-Dec-2019,-2.1508074,30.12087283,4,,False,False
97,97,97.0,97.0,80000000.0,,"NIBOY, Rwanda","House for sale in Kicukiro-Niboye on 80nillions
For more property Visit www.kigalideale.com
Call: +250789022546
Whatssap: +250788392925
House Details:
4 bedrooms with worldrobes
3bathrooms
Kitchen with cabinets
annexes
Plotsize: 30/20
parking and garden with breathtaking view
For more properties Visit www.kigalidealer.com",Posted On: 05-Dec-2019,,,4,3,False,False
98,98,98.0,98.0,60000000.0,KANOMBE,"KANOMBE, Rwanda","for more information:
call/whatsapp:0785827700

it has 4 bedroom, 3 bathroom, sitting room, dinning room, kitchen, store, annex, water tank, parking and garden

plot size:25/30m
location:kanombe
price:60.000.000rwf",Posted On: 05-Dec-2019,-1.9617271,30.146460700000002,4,3,False,True
99,99,99.0,99.0,60000000.0,REMERA,"REMERA, Rwanda","for more information:
call/whatsapp:0785827700

it has 4 bedroom, 3 bathroom, sitting room, dinning room, kitchen, store, annex, water tank, parking and garden

plot size:25/30m
location:remera
price:60.000.000rwf",Posted On: 05-Dec-2019,-1.54111195,29.71697484,4,3,False,True
100,100,100.0,100.0,75000000.0,KANOMBE,"KANOMBE, Rwanda","for more information:
call/whatsapp:0785827700

it has 4 bedroom, 3 bathroom, sitting room, dinning room, kitchen, store, annex, water tank, parking and garden

plot size:25/30m
location:kanombe
price:75.000.000rwf",Posted On: 05-Dec-2019,-1.9617271,30.146460700000002,4,3,False,True
101,101,101.0,101.0,45000000.0,,"KANOMBE, Rwanda","kivuproperty.com /cheaper and affordable properties in Rwanda.
Beautiful house for sale at kanombe
with good views and good neighbor hood,and with full security,house details:
4-Bedrooms
3-bathrooms
livingroom and Dinningroom
modern kitchen inside andoutside,stock,servant quarters,water tank it's located in well place,where it's not far from main road.

price:45 000 000frws negotiable

contact:www kivuproperty.comcall/whatsapp: 0789969858",Posted On: 05-Dec-2019,-1.9617271,30.146460700000002,,3,False,True
102,102,102.0,102.0,120000000.0,1,"KIBAGABAGA, Rwanda","House for sale in Kibagabaga on 120nillions
For more property Visit www.kigalideale.com
Call: +250789022546
Whatssap: +250788392925
House Details:
5bedrooms with worldrobes
4bathrooms
Kitchen with cabinets
annexes
Plotsize: 30/20
parking and garden with breathtaking view
For more properties Visit www.kigalidealer.com",Posted On: 05-Dec-2019,-1.9342906000000002,30.117899600000005,5,4,False,False
103,103,103.0,103.0,45000000.0,,"KABEZA, Rwanda","House for sale in Kabeza on 45nillions
For more property Visit www.kigalideale.com
Call: +250789022546
Whatssap: +250788392925
House Details:
4 bedrooms
3bathrooms
Kitchen with cabinets
annexes
Plotsize: 25/20
parking and garden with breathtaking view
For more properties Visit www.kigalidealer.com",Posted On: 05-Dec-2019,-1.97182785,30.13199711,4,3,False,False
104,104,104.0,104.0,45000000.0,,"KICUKIRO, Rwanda","House for sale in Kicukiro 45nillions
For more property Visit www.kigalideale.com
Call: +250789022546
Whatssap: +250788392925
House Details:
4 bedrooms
3bathrooms
Kitchen
annexes
Plotsize: 30/20
parking and garden with breathtaking view
For more properties Visit www.kigalidealer.com",Posted On: 05-Dec-2019,-1.9854367,30.1036335,4,3,False,False
105,105,105.0,105.0,45000000.0,,,"House for sale in Kambombe on 45nillions
For more property Visit www.kigalideale.com
Call: +250789022546
Whatssap: +250788392925
House Details:
4 bedrooms with worldrobes
3bathrooms
Kitchen with cabinets
annexes
Plotsize: 25/20
parking and garden
For more properties Visit www.kigalidealer.com",Posted On: 05-Dec-2019,,,4,3,False,False
106,106,106.0,106.0,47000000.0,,"KANOMBE, Rwanda","House for sale in Kanombe on 47nillions
For more property Visit www.kigalideale.com
Call: +250789022546
Whatssap: +250788392925
House Details:
4 bedrooms
3bathrooms
Kitchen
annexes
Plotsize: 30/20
parking and garden with breathtaking view
For more properties Visit www.kigalidealer.com",Posted On: 05-Dec-2019,-1.9617271,30.146460700000002,4,3,False,False
107,107,107.0,107.0,120000000.0,,"KIMIRONKO, Rwanda","House for sale in Kimironko on 120nillions
For more property Visit www.kigalideale.com
Call: +250789022546
Whatssap: +250788392925
House Details:
4 bedrooms with worldrobes
3bathrooms
Kitchen with cabinets
annexes
Plotsize: 30/20
parking and garden with breathtaking view
For more properties Visit www.kigalidealer.com",Posted On: 05-Dec-2019,-1.942618,30.1382016,4,3,False,False
108,108,108.0,108.0,10000000.0,NEAR,,"Inzu igurishwa miliyoni 10 mu Karere ka Rwamagana ugisohoka muri Kigali, ahantu heza hafi ya kaburimbo kandi hitegeye imisozi myiza.

Ibindi bisobanuro no kuyisura wahamagara cyangwa whatsapp kuri tel 0788 778 324",Posted On: 05-Dec-2019,,,,,False,False
109,109,109.0,109.0,47000000.0,,"KANOMBE, Rwanda","House for sale in Kanombe on 47nillions
For more property Visit www.kigalideale.com
Call: +250789022546
Whatssap: +250788392925
House Details:
4 bedrooms with worldrobes
3bathrooms
Kitchen with cabinets
annexes
Plotsize: 30/20
parking and garden with breathtaking view
For more properties Visit www.kigalidealer.com",Posted On: 05-Dec-2019,-1.9617271,30.146460700000002,4,3,False,False
110,110,110.0,110.0,30000000.0,GACURIRO,"GACURIRO, Rwanda",KIGALI DEALERS REAL ESTATE ( Buy ; Sell ; Rent your Properties with Us In RWANDA!) FOR MORE visit www.kigalidealer.com your Property’Hunter Call us on 0788876411 iyi nzu iri Kagugu ahantu heza cyane hafi na kaburembo kandi nayo ninziza irimo na makaro ikaba igurishwa amafaranga angana na 30milion ifite ibyumba 4tuwarete2 na salo na salamange contact;www.kigalidealer.com call;0788876411 or whatssApp,Posted On: 05-Dec-2019,,,4,2,False,False
111,111,111.0,111.0,23000000.0,GISOZI,"GISOZI, Rwanda",KIGALI DEALERS REAL ESTATE ( Buy ; Sell ; Rent your Properties with Us In RWANDA!) FOR MORE visit www.kigalidealer.com your Property’Hunter Call us on 0788876411 iyi nzu iri Gisozi ahantu heza cyane hafi na kaburembo kandi nayo ninziza irimo na makaro ikaba igurishwa amafaranga angana na 23milion ifite ibyumba 3tuwarete1 na salo na salamange contact;www.kigalidealer.com call;0788876411 or whatssApp,Posted On: 05-Dec-2019,-1.9164179000000001,30.0879685,3,1,False,False
